codigo,date,value
20651,2025-03-01,1155
20651,2025-04-01,696
20651,2025-05-01,972
20651,2025-06-01,1643
20651,2025-07-01,656
20651,2025-08-01,784
20651,2025-09-01,1881
20651,2025-10-01,1091
20651,2025-11-01,1087
20651,2025-12-01,1507
20651,2026-01-01,800
20651,2026-02-01,874
20651,2026-03-01,1101
20651,2026-04-01,716
20651,2026-05-01,762
20651,2026-06-01,1330
20652,2011-03-01,6819
20652,2011-04-01,5839
20652,2011-05-01,7104
20652,2011-06-01,7070
20652,2011-07-01,6428
20652,2011-08-01,7094
20652,2011-09-01,6807
20652,2011-10-01,6182
20652,2011-11-01,6774
20652,2011-12-01,8577
20652,2012-01-01,5335
20652,2012-02-01,5627
20652,2012-03-01,7174
20652,2012-04-01,5934
20652,2012-05-01,8478
20652,2012-06-01,8274
20652,2012-07-01,7408
20652,2012-08-01,7856
20652,2012-09-01,6170
20652,2012-10-01,7440
20652,2012-11-01,7694
20652,2012-12-01,8033
20652,2013-01-01,6129
20652,2013-02-01,5008
20652,2013-03-01,6557
20652,2013-04-01,7047
20652,2013-05-01,7359
20652,2013-06-01,6888
20652,2013-07-01,6566
20652,2013-08-01,7162
20652,2013-09-01,7220
20652,2013-10-01,7277
20652,2013-11-01,8092
20652,2013-12-01,9690
20652,2014-01-01,6143
20652,2014-02-01,7248
20652,2014-03-01,7951
20652,2014-04-01,7529
20652,2014-05-01,7932
20652,2014-06-01,7276
20652,2014-07-01,6534
20652,2014-08-01,7151
20652,2014-09-01,8325
20652,2014-10-01,8191
20652,2014-11-01,8202
20652,2014-12-01,10108
20652,2015-01-01,5877
20652,2015-02-01,6653
20652,2015-03-01,8105
20652,2015-04-01,6239
20652,2015-05-01,6286
20652,2015-06-01,7498
20652,2015-07-01,6583
20652,2015-08-01,6894
20652,2015-09-01,6685
20652,2015-10-01,6171
20652,2015-11-01,6600
20652,2015-12-01,8646
20652,2016-01-01,4082
20652,2016-02-01,5381
20652,2016-03-01,6944
20652,2016-04-01,5345
20652,2016-05-01,5819
20652,2016-06-01,6135
20652,2016-07-01,5629
20652,2016-08-01,6657
20652,2016-09-01,6360
20652,2016-10-01,5916
20652,2016-11-01,6644
20652,2016-12-01,8267
20652,2017-01-01,4908
20652,2017-02-01,5026
20652,2017-03-01,7464
20652,2017-04-01,5237
20652,2017-05-01,7047
20652,2017-06-01,7486
20652,2017-07-01,6828
20652,2017-08-01,7946
20652,2017-09-01,7101
20652,2017-10-01,7225
20652,2017-11-01,7626
20652,2017-12-01,9137
20652,2018-01-01,5519
20652,2018-02-01,5847
20652,2018-03-01,8271
20652,2018-04-01,7806
20652,2018-05-01,6531
20652,2018-06-01,8446
20652,2018-07-01,7831
20652,2018-08-01,9775
20652,2018-09-01,8775
20652,2018-10-01,9020
20652,2018-11-01,9467
20652,2018-12-01,11163
20652,2019-01-01,5555
20652,2019-02-01,8563
20652,2019-03-01,8880
20652,2019-04-01,8400
20652,2019-05-01,9858
20652,2019-06-01,10586
20652,2019-07-01,9669
20652,2019-08-01,10352
20652,2019-09-01,11363
20652,2019-10-01,9934
20652,2019-11-01,10363
20652,2019-12-01,13729
20652,2020-01-01,6586
20652,2020-02-01,8047
20652,2020-03-01,8643
20652,2020-04-01,3024
20652,2020-05-01,4037
20652,2020-06-01,6504
20652,2020-07-01,8485
20652,2020-08-01,9252
20652,2020-09-01,9919
20652,2020-10-01,9310
20652,2020-11-01,9431
20652,2020-12-01,9209
20652,2021-01-01,7080
20652,2021-02-01,7597
20652,2021-03-01,9191
20652,2021-04-01,8568
20652,2021-05-01,9032
20652,2021-06-01,9754
20652,2021-07-01,8565
20652,2021-08-01,9186
20652,2021-09-01,9889
20652,2021-10-01,8309
20652,2021-11-01,10437
20652,2021-12-01,11433
20652,2022-01-01,7432
20652,2022-02-01,9183
20652,2022-03-01,11769
20652,2022-04-01,9894
20652,2022-05-01,13199
20652,2022-06-01,12220
20652,2022-07-01,11707
20652,2022-08-01,15786
20652,2022-09-01,13895
20652,2022-10-01,14906
20652,2022-11-01,14832
20652,2022-12-01,16050
20652,2023-01-01,11434
20652,2023-02-01,12245
20652,2023-03-01,18014
20652,2023-04-01,13700
20652,2023-05-01,17958
20652,2023-06-01,19673
20652,2023-07-01,15858
20652,2023-08-01,18600
20652,2023-09-01,16749
20652,2023-10-01,16633
20652,2023-11-01,16191
20652,2023-12-01,16252
20652,2024-01-01,12727
20652,2024-02-01,13122
20652,2024-03-01,13714
20652,2024-04-01,15094
20652,2024-05-01,12996
20652,2024-06-01,12939
20652,2024-07-01,14468
20652,2024-08-01,11708
20652,2024-09-01,12192
20652,2024-10-01,10817
20652,2024-11-01,9906
20652,2024-12-01,13601
20652,2025-01-01,8622
20652,2025-02-01,8462
20652,2025-03-01,8566
20652,2025-04-01,8755
20652,2025-05-01,8204
20652,2025-06-01,9941
20652,2025-07-01,9829
20652,2025-08-01,10050
20652,2025-09-01,11001
20652,2025-10-01,10885
20652,2025-11-01,8732
20652,2025-12-01,11863
20652,2026-01-01,5736
20652,2026-02-01,7130
20652,2026-03-01,10742
20652,2026-04-01,8764
20652,2026-05-01,9423
20652,2026-06-01,11740
20655,2011-03-01,1472
20655,2011-04-01,1390
20655,2011-05-01,1252
20655,2011-06-01,1244
20655,2011-07-01,1514
20655,2011-08-01,2034
20655,2011-09-01,2043
20655,2011-10-01,2141
20655,2011-11-01,2449
20655,2011-12-01,1898
20655,2012-01-01,1839
20655,2012-02-01,1788
20655,2012-03-01,2018
20655,2012-04-01,1935
20655,2012-05-01,2056
20655,2012-06-01,1731
20655,2012-07-01,1881
20655,2012-08-01,1915
20655,2012-09-01,2272
20655,2012-10-01,2423
20655,2012-11-01,2561
20655,2012-12-01,2716
20655,2013-01-01,2201
20655,2013-02-01,2022
20655,2013-03-01,3472
20655,2013-04-01,2469
20655,2013-05-01,2865
20655,2013-06-01,3071
20655,2013-07-01,2524
20655,2013-08-01,2391
20655,2013-09-01,2345
20655,2013-10-01,2531
20655,2013-11-01,2394
20655,2013-12-01,2406
20655,2014-01-01,2416
20655,2014-02-01,2428
20655,2014-03-01,2481
20655,2014-04-01,2507
20655,2014-05-01,2585
20655,2014-06-01,2131
20655,2014-07-01,2594
20655,2014-08-01,2586
20655,2014-09-01,2655
20655,2014-10-01,2836
20655,2014-11-01,3143
20655,2014-12-01,3013
20655,2015-01-01,3000
20655,2015-02-01,2783
20655,2015-03-01,3421
20655,2015-04-01,3417
20655,2015-05-01,3328
20655,2015-06-01,3270
20655,2015-07-01,3639
20655,2015-08-01,3500
20655,2015-09-01,3579
20655,2015-10-01,3351
20655,2015-11-01,3203
20655,2015-12-01,2946
20655,2016-01-01,2926
20655,2016-02-01,3168
20655,2016-03-01,3214
20655,2016-04-01,3229
20655,2016-05-01,3520
20655,2016-06-01,3434
20655,2016-07-01,3293
20655,2016-08-01,3772
20655,2016-09-01,3442
20655,2016-10-01,3895
20655,2016-11-01,3388
20655,2016-12-01,3120
20655,2017-01-01,2880
20655,2017-02-01,2697
20655,2017-03-01,4152
20655,2017-04-01,2969
20655,2017-05-01,3727
20655,2017-06-01,3495
20655,2017-07-01,3523
20655,2017-08-01,4126
20655,2017-09-01,3713
20655,2017-10-01,3921
20655,2017-11-01,5996
20655,2017-12-01,4740
20655,2018-01-01,4020
20655,2018-02-01,3878
20655,2018-03-01,5535
20655,2018-04-01,4607
20655,2018-05-01,5272
20655,2018-06-01,4324
20655,2018-07-01,4405
20655,2018-08-01,4863
20655,2018-09-01,4470
20655,2018-10-01,5001
20655,2018-11-01,5235
20655,2018-12-01,4760
20655,2019-01-01,5007
20655,2019-02-01,5344
20655,2019-03-01,5329
20655,2019-04-01,5716
20655,2019-05-01,6353
20655,2019-06-01,4726
20655,2019-07-01,5171
20655,2019-08-01,5912
20655,2019-09-01,5970
20655,2019-10-01,6572
20655,2019-11-01,6362
20655,2019-12-01,5382
20655,2020-01-01,5570
20655,2020-02-01,5102
20655,2020-03-01,4465
20655,2020-04-01,3111
20655,2020-05-01,3346
20655,2020-06-01,3783
20655,2020-07-01,4233
20655,2020-08-01,4354
20655,2020-09-01,4830
20655,2020-10-01,5420
20655,2020-11-01,5652
20655,2020-12-01,6293
20655,2021-01-01,7041
20655,2021-02-01,5853
20655,2021-03-01,7615
20655,2021-04-01,7576
20655,2021-05-01,8472
20655,2021-06-01,9850
20655,2021-07-01,6378
20655,2021-08-01,6684
20655,2021-09-01,6939
20655,2021-10-01,7189
20655,2021-11-01,8077
20655,2021-12-01,8113
20655,2022-01-01,7177
20655,2022-02-01,7005
20655,2022-03-01,9337
20655,2022-04-01,8828
20655,2022-05-01,9622
20655,2022-06-01,8885
20655,2022-07-01,9364
20655,2022-08-01,10178
20655,2022-09-01,10262
20655,2022-10-01,9889
20655,2022-11-01,10454
20655,2022-12-01,10113
20655,2023-01-01,9224
20655,2023-02-01,9086
20655,2023-03-01,11866
20655,2023-04-01,9870
20655,2023-05-01,11298
20655,2023-06-01,10974
20655,2023-07-01,11003
20655,2023-08-01,12077
20655,2023-09-01,10777
20655,2023-10-01,11914
20655,2023-11-01,11872
20655,2023-12-01,11623
20655,2024-01-01,11884
20655,2024-02-01,10916
20655,2024-03-01,11825
20655,2024-04-01,12536
20655,2024-05-01,13310
20655,2024-06-01,12423
20655,2024-07-01,15004
20655,2024-08-01,14066
20655,2024-09-01,15093
20655,2024-10-01,16292
20655,2024-11-01,16590
20655,2024-12-01,15587
20655,2025-01-01,14795
20655,2025-02-01,16587
20655,2025-03-01,17607
20655,2025-04-01,17483
20655,2025-05-01,16441
20655,2025-06-01,17436
20655,2025-07-01,16934
20655,2025-08-01,19170
20655,2025-09-01,16455
20655,2025-10-01,20263
20655,2025-11-01,18424
20655,2025-12-01,20935
20655,2026-01-01,17700
20655,2026-02-01,15682
20655,2026-03-01,23985
20655,2026-04-01,20408
20655,2026-05-01,19835
20655,2026-06-01,19300
20656,2011-03-01,2386
20656,2011-04-01,2321
20656,2011-05-01,2269
20656,2011-06-01,2323
20656,2011-07-01,2800
20656,2011-08-01,2995
20656,2011-09-01,3099
20656,2011-10-01,3306
20656,2011-11-01,3555
20656,2011-12-01,2969
20656,2012-01-01,2723
20656,2012-02-01,2649
20656,2012-03-01,2944
20656,2012-04-01,2986
20656,2012-05-01,3120
20656,2012-06-01,2933
20656,2012-07-01,3004
20656,2012-08-01,3014
20656,2012-09-01,3389
20656,2012-10-01,3574
20656,2012-11-01,3941
20656,2012-12-01,4110
20656,2013-01-01,3562
20656,2013-02-01,3333
20656,2013-03-01,4807
20656,2013-04-01,3970
20656,2013-05-01,4381
20656,2013-06-01,4607
20656,2013-07-01,4083
20656,2013-08-01,4054
20656,2013-09-01,4844
20656,2013-10-01,4477
20656,2013-11-01,4747
20656,2013-12-01,5015
20656,2014-01-01,4337
20656,2014-02-01,4381
20656,2014-03-01,5461
20656,2014-04-01,4851
20656,2014-05-01,4785
20656,2014-06-01,5312
20656,2014-07-01,4882
20656,2014-08-01,5367
20656,2014-09-01,5433
20656,2014-10-01,5162
20656,2014-11-01,5409
20656,2014-12-01,5877
20656,2015-01-01,5244
20656,2015-02-01,5201
20656,2015-03-01,6390
20656,2015-04-01,5871
20656,2015-05-01,5818
20656,2015-06-01,6193
20656,2015-07-01,6172
20656,2015-08-01,5939
20656,2015-09-01,6569
20656,2015-10-01,5991
20656,2015-11-01,5695
20656,2015-12-01,6147
20656,2016-01-01,5254
20656,2016-02-01,5579
20656,2016-03-01,5429
20656,2016-04-01,5299
20656,2016-05-01,5583
20656,2016-06-01,5472
20656,2016-07-01,5118
20656,2016-08-01,5630
20656,2016-09-01,5380
20656,2016-10-01,5799
20656,2016-11-01,5400
20656,2016-12-01,5057
20656,2017-01-01,4722
20656,2017-02-01,4183
20656,2017-03-01,6018
20656,2017-04-01,3833
20656,2017-05-01,4963
20656,2017-06-01,4997
20656,2017-07-01,4857
20656,2017-08-01,5421
20656,2017-09-01,5216
20656,2017-10-01,5285
20656,2017-11-01,7613
20656,2017-12-01,6767
20656,2018-01-01,5026
20656,2018-02-01,4811
20656,2018-03-01,6534
20656,2018-04-01,5455
20656,2018-05-01,6219
20656,2018-06-01,5672
20656,2018-07-01,5454
20656,2018-08-01,5693
20656,2018-09-01,5787
20656,2018-10-01,6038
20656,2018-11-01,6303
20656,2018-12-01,6163
20656,2019-01-01,6024
20656,2019-02-01,6295
20656,2019-03-01,6846
20656,2019-04-01,6687
20656,2019-05-01,7479
20656,2019-06-01,6699
20656,2019-07-01,6783
20656,2019-08-01,7148
20656,2019-09-01,7503
20656,2019-10-01,7536
20656,2019-11-01,7405
20656,2019-12-01,7904
20656,2020-01-01,6580
20656,2020-02-01,6236
20656,2020-03-01,7587
20656,2020-04-01,4435
20656,2020-05-01,4572
20656,2020-06-01,5796
20656,2020-07-01,6062
20656,2020-08-01,5336
20656,2020-09-01,6026
20656,2020-10-01,6502
20656,2020-11-01,6548
20656,2020-12-01,7272
20656,2021-01-01,8001
20656,2021-02-01,6765
20656,2021-03-01,9026
20656,2021-04-01,8712
20656,2021-05-01,9595
20656,2021-06-01,11449
20656,2021-07-01,7557
20656,2021-08-01,7837
20656,2021-09-01,8797
20656,2021-10-01,8603
20656,2021-11-01,9572
20656,2021-12-01,11099
20656,2022-01-01,8969
20656,2022-02-01,8600
20656,2022-03-01,12648
20656,2022-04-01,10800
20656,2022-05-01,12592
20656,2022-06-01,12603
20656,2022-07-01,11864
20656,2022-08-01,13578
20656,2022-09-01,14329
20656,2022-10-01,12895
20656,2022-11-01,14360
20656,2022-12-01,17441
20656,2023-01-01,12309
20656,2023-02-01,13204
20656,2023-03-01,18981
20656,2023-04-01,15341
20656,2023-05-01,16471
20656,2023-06-01,17859
20656,2023-07-01,14741
20656,2023-08-01,18213
20656,2023-09-01,19048
20656,2023-10-01,19008
20656,2023-11-01,20123
20656,2023-12-01,18031
20656,2024-01-01,16376
20656,2024-02-01,17629
20656,2024-03-01,21332
20656,2024-04-01,18999
20656,2024-05-01,17473
20656,2024-06-01,17961
20656,2024-07-01,19063
20656,2024-08-01,19758
20656,2024-09-01,20461
20656,2024-10-01,19877
20656,2024-11-01,19473
20656,2024-12-01,20438
20656,2025-01-01,18220
20656,2025-02-01,20849
20656,2025-03-01,23540
20656,2025-04-01,20840
20656,2025-05-01,22356
20656,2025-06-01,23831
20656,2025-07-01,20898
20656,2025-08-01,22738
20656,2025-09-01,22414
20656,2025-10-01,23746
20656,2025-11-01,22554
20656,2025-12-01,26709
20656,2026-01-01,22795
20656,2026-02-01,19591
20656,2026-03-01,30145
20656,2026-04-01,25926
20656,2026-05-01,24440
20656,2026-06-01,27373
20657,2011-03-01,7723
20657,2011-04-01,8120
20657,2011-05-01,8512
20657,2011-06-01,7373
20657,2011-07-01,8066
20657,2011-08-01,8970
20657,2011-09-01,9383
20657,2011-10-01,6074
20657,2011-11-01,6276
20657,2011-12-01,7538
20657,2012-01-01,7030
20657,2012-02-01,6010
20657,2012-03-01,10366
20657,2012-04-01,10928
20657,2012-05-01,9265
20657,2012-06-01,7283
20657,2012-07-01,8751
20657,2012-08-01,9427
20657,2012-09-01,7725
20657,2012-10-01,7547
20657,2012-11-01,6865
20657,2012-12-01,5611
20657,2013-01-01,5046
20657,2013-02-01,6099
20657,2013-03-01,7806
20657,2013-04-01,7331
20657,2013-05-01,10365
20657,2013-06-01,8293
20657,2013-07-01,7447
20657,2013-08-01,8107
20657,2013-09-01,6960
20657,2013-10-01,6346
20657,2013-11-01,5616
20657,2013-12-01,7027
20657,2014-01-01,5786
20657,2014-02-01,8201
20657,2014-03-01,8011
20657,2014-04-01,7687
20657,2014-05-01,8865
20657,2014-06-01,8727
20657,2014-07-01,8058
20657,2014-08-01,6998
20657,2014-09-01,6401
20657,2014-10-01,8574
20657,2014-11-01,6701
20657,2014-12-01,8331
20657,2015-01-01,9413
20657,2015-02-01,6234
20657,2015-03-01,8091
20657,2015-04-01,12246
20657,2015-05-01,11337
20657,2015-06-01,10807
20657,2015-07-01,9877
20657,2015-08-01,7482
20657,2015-09-01,10649
20657,2015-10-01,9120
20657,2015-11-01,8712
20657,2015-12-01,11326
20657,2016-01-01,8306
20657,2016-02-01,7512
20657,2016-03-01,10994
20657,2016-04-01,10238
20657,2016-05-01,13787
20657,2016-06-01,9021
20657,2016-07-01,8068
20657,2016-08-01,6867
20657,2016-09-01,7560
20657,2016-10-01,7249
20657,2016-11-01,7824
20657,2016-12-01,8031
20657,2017-01-01,6166
20657,2017-02-01,6942
20657,2017-03-01,9783
20657,2017-04-01,7666
20657,2017-05-01,8435
20657,2017-06-01,8388
20657,2017-07-01,7853
20657,2017-08-01,6059
20657,2017-09-01,7487
20657,2017-10-01,6939
20657,2017-11-01,7023
20657,2017-12-01,7876
20657,2018-01-01,5996
20657,2018-02-01,9414
20657,2018-03-01,12772
20657,2018-04-01,14641
20657,2018-05-01,13148
20657,2018-06-01,11294
20657,2018-07-01,9839
20657,2018-08-01,11780
20657,2018-09-01,9120
20657,2018-10-01,10808
20657,2018-11-01,7215
20657,2018-12-01,10344
20657,2019-01-01,9642
20657,2019-02-01,9597
20657,2019-03-01,11792
20657,2019-04-01,12024
20657,2019-05-01,12885
20657,2019-06-01,9592
20657,2019-07-01,8969
20657,2019-08-01,12241
20657,2019-09-01,10628
20657,2019-10-01,8208
20657,2019-11-01,9696
20657,2019-12-01,10347
20657,2020-01-01,7201
20657,2020-02-01,7935
20657,2020-03-01,31562
20657,2020-04-01,13870
20657,2020-05-01,8865
20657,2020-06-01,7849
20657,2020-07-01,7401
20657,2020-08-01,10644
20657,2020-09-01,7415
20657,2020-10-01,6344
20657,2020-11-01,6391
20657,2020-12-01,6446
20657,2021-01-01,7699
20657,2021-02-01,8739
20657,2021-03-01,19870
20657,2021-04-01,22138
20657,2021-05-01,17465
20657,2021-06-01,12724
20657,2021-07-01,12442
20657,2021-08-01,10618
20657,2021-09-01,12559
20657,2021-10-01,11202
20657,2021-11-01,8978
20657,2021-12-01,11848
20657,2022-01-01,13568
20657,2022-02-01,14603
20657,2022-03-01,25606
20657,2022-04-01,22620
20657,2022-05-01,16139
20657,2022-06-01,16582
20657,2022-07-01,14690
20657,2022-08-01,13115
20657,2022-09-01,13453
20657,2022-10-01,11697
20657,2022-11-01,11727
20657,2022-12-01,14773
20657,2023-01-01,11526
20657,2023-02-01,15322
20657,2023-03-01,20081
20657,2023-04-01,14636
20657,2023-05-01,15261
20657,2023-06-01,14745
20657,2023-07-01,12610
20657,2023-08-01,12703
20657,2023-09-01,11832
20657,2023-10-01,10533
20657,2023-11-01,11851
20657,2023-12-01,10267
20657,2024-01-01,10541
20657,2024-02-01,10057
20657,2024-03-01,16284
20657,2024-04-01,18214
20657,2024-05-01,14979
20657,2024-06-01,16150
20657,2024-07-01,13479
20657,2024-08-01,18087
20657,2024-09-01,15223
20657,2024-10-01,14354
20657,2024-11-01,10855
20657,2024-12-01,13609
20657,2025-01-01,12785
20657,2025-02-01,12839
20657,2025-03-01,13221
20657,2025-04-01,18988
20657,2025-05-01,16221
20657,2025-06-01,20024
20657,2025-07-01,15194
20657,2025-08-01,15370
20657,2025-09-01,13856
20657,2025-10-01,12408
20657,2025-11-01,9313
20657,2025-12-01,13024
20657,2026-01-01,10637
20657,2026-02-01,13438
20657,2026-03-01,16074
20657,2026-04-01,13332
20657,2026-05-01,13803
20657,2026-06-01,14385
20658,2011-03-01,526
20658,2011-04-01,408
20658,2011-05-01,550
20658,2011-06-01,459
20658,2011-07-01,385
20658,2011-08-01,566
20658,2011-09-01,451
20658,2011-10-01,500
20658,2011-11-01,591
20658,2011-12-01,651
20658,2012-01-01,475
20658,2012-02-01,423
20658,2012-03-01,513
20658,2012-04-01,540
20658,2012-05-01,1407
20658,2012-06-01,1575
20658,2012-07-01,723
20658,2012-08-01,734
20658,2012-09-01,432
20658,2012-10-01,571
20658,2012-11-01,542
20658,2012-12-01,601
20658,2013-01-01,607
20658,2013-02-01,416
20658,2013-03-01,478
20658,2013-04-01,398
20658,2013-05-01,473
20658,2013-06-01,624
20658,2013-07-01,695
20658,2013-08-01,618
20658,2013-09-01,616
20658,2013-10-01,565
20658,2013-11-01,516
20658,2013-12-01,627
20658,2014-01-01,542
20658,2014-02-01,569
20658,2014-03-01,560
20658,2014-04-01,511
20658,2014-05-01,483
20658,2014-06-01,525
20658,2014-07-01,708
20658,2014-08-01,451
20658,2014-09-01,615
20658,2014-10-01,515
20658,2014-11-01,491
20658,2014-12-01,619
20658,2015-01-01,505
20658,2015-02-01,558
20658,2015-03-01,627
20658,2015-04-01,596
20658,2015-05-01,505
20658,2015-06-01,523
20658,2015-07-01,512
20658,2015-08-01,611
20658,2015-09-01,423
20658,2015-10-01,470
20658,2015-11-01,642
20658,2015-12-01,411
20658,2016-01-01,372
20658,2016-02-01,292
20658,2016-03-01,326
20658,2016-04-01,306
20658,2016-05-01,268
20658,2016-06-01,260
20658,2016-07-01,211
20658,2016-08-01,317
20658,2016-09-01,306
20658,2016-10-01,223
20658,2016-11-01,294
20658,2016-12-01,314
20658,2017-01-01,379
20658,2017-02-01,163
20658,2017-03-01,316
20658,2017-04-01,202
20658,2017-05-01,290
20658,2017-06-01,352
20658,2017-07-01,388
20658,2017-08-01,408
20658,2017-09-01,318
20658,2017-10-01,262
20658,2017-11-01,290
20658,2017-12-01,300
20658,2018-01-01,280
20658,2018-02-01,402
20658,2018-03-01,291
20658,2018-04-01,336
20658,2018-05-01,327
20658,2018-06-01,421
20658,2018-07-01,426
20658,2018-08-01,343
20658,2018-09-01,417
20658,2018-10-01,320
20658,2018-11-01,282
20658,2018-12-01,372
20658,2019-01-01,358
20658,2019-02-01,229
20658,2019-03-01,217
20658,2019-04-01,271
20658,2019-05-01,384
20658,2019-06-01,324
20658,2019-07-01,292
20658,2019-08-01,284
20658,2019-09-01,323
20658,2019-10-01,383
20658,2019-11-01,412
20658,2019-12-01,574
20658,2020-01-01,521
20658,2020-02-01,272
20658,2020-03-01,622
20658,2020-04-01,419
20658,2020-05-01,312
20658,2020-06-01,521
20658,2020-07-01,413
20658,2020-08-01,549
20658,2020-09-01,427
20658,2020-10-01,643
20658,2020-11-01,601
20658,2020-12-01,688
20658,2021-01-01,606
20658,2021-02-01,663
20658,2021-03-01,851
20658,2021-04-01,851
20658,2021-05-01,995
20658,2021-06-01,616
20658,2021-07-01,683
20658,2021-08-01,686
20658,2021-09-01,581
20658,2021-10-01,1188
20658,2021-11-01,1063
20658,2021-12-01,1311
20658,2022-01-01,1339
20658,2022-02-01,1213
20658,2022-03-01,1193
20658,2022-04-01,923
20658,2022-05-01,1887
20658,2022-06-01,1623
20658,2022-07-01,1692
20658,2022-08-01,1793
20658,2022-09-01,1528
20658,2022-10-01,1407
20658,2022-11-01,1450
20658,2022-12-01,1431
20658,2023-01-01,957
20658,2023-02-01,866
20658,2023-03-01,1068
20658,2023-04-01,689
20658,2023-05-01,781
20658,2023-06-01,951
20658,2023-07-01,1071
20658,2023-08-01,1141
20658,2023-09-01,1111
20658,2023-10-01,773
20658,2023-11-01,705
20658,2023-12-01,731
20658,2024-01-01,1066
20658,2024-02-01,1218
20658,2024-03-01,938
20658,2024-04-01,836
20658,2024-05-01,1007
20658,2024-06-01,1050
20658,2024-07-01,1405
20658,2024-08-01,1336
20658,2024-09-01,1247
20658,2024-10-01,1294
20658,2024-11-01,1453
20658,2024-12-01,1491
20658,2025-01-01,2407
20658,2025-02-01,1424
20658,2025-03-01,966
20658,2025-04-01,1263
20658,2025-05-01,782
20658,2025-06-01,1204
20658,2025-07-01,1152
20658,2025-08-01,962
20658,2025-09-01,1247
20658,2025-10-01,1154
20658,2025-11-01,667
20658,2025-12-01,1333
20658,2026-01-01,1325
20658,2026-02-01,870
20658,2026-03-01,1239
20658,2026-04-01,714
20658,2026-05-01,1293
20658,2026-06-01,1414
20659,2011-03-01,1440
20659,2011-04-01,3168
20659,2011-05-01,2007
20659,2011-06-01,2330
20659,2011-07-01,1414
20659,2011-08-01,2442
20659,2011-09-01,2481
